Transaction_ID,Customer_ID,Product_ID,Date,Time,Quantity,Total_Amount_Paid,Discount_Applied
471,762,67,2025-08-26,23:03:00,3,2503.11,10%
472,1196,149,2025-04-10,20:33:00,2,14417.22,0%
473,847,14,2025-04-13,18:26:00,3,8109.12,0%
474,1829,118,2025-03-15,18:55:00,3,7582.36,0%
475,370,21,2025-09-07,18:40:00,1,2791.78,0%
476,642,15,2025-03-28,13:31:00,1,14476.09,0%
477,266,112,2025-11-21,21:30:00,2,17472.78,0%
478,391,5,2025-12-13,08:40:00,3,1804.93,0%
479,510,58,2025-07-16,17:10:00,1,7677.98,10%
480,1688,12,2025-06-02,22:46:00,3,5486.45,0%
481,1222,135,2025-06-22,21:56:00,3,4616.51,0%
482,275,88,2025-09-08,14:10:00,2,5960.76,0%
483,40,59,2025-04-25,12:13:00,3,2567.64,0%
484,45,130,2025-12-31,09:24:00,3,14052.05,0%
485,524,137,2025-11-16,09:38:00,1,26608.48,0%
486,1356,28,2025-12-01,09:44:00,1,9988.25,0%
487,854,114,2025-05-10,23:44:00,1,1151.08,0%
488,421,3,2025-08-04,16:39:00,3,971.56,10%
489,1436,36,2025-02-23,11:18:00,1,1713.88,25%
490,1608,28,2025-04-12,14:49:00,2,7990.6,20%
491,1703,134,2025-07-03,17:10:00,2,12235.47,0%
492,1865,54,2025-01-07,11:53:00,3,6902.92,20%
493,1371,127,2025-02-16,10:46:00,3,1967.48,0%
494,208,66,2025-06-01,16:29:00,1,5949.74,0%
495,205,45,2025-01-21,19:51:00,3,3318.96,0%
496,641,110,2025-03-01,11:54:00,1,2280.52,0%
497,20,36,2025-12-06,13:21:00,2,2285.17,0%
498,1832,113,2025-05-18,10:23:00,2,1258.84,40%
499,375,30,2025-07-24,16:53:00,2,2763.8,20%
500,1413,123,2025-08-04,13:07:00,1,9695.48,0%
501,1426,16,2025-02-23,21:58:00,3,4504.32,15%
502,989,146,2025-12-14,22:11:00,3,5910.05,0%
503,778,92,2025-12-17,12:30:00,2,5286.85,0%
504,1075,148,2025-12-09,11:27:00,3,5934.94,0%
505,1489,64,2025-09-04,20:09:00,3,1023.44,0%
506,1827,14,2025-11-26,23:54:00,2,8109.12,0%
507,1781,43,2025-02-08,23:20:00,1,7418.56,0%
508,678,72,2025-01-26,15:35:00,3,3654.55,0%
509,776,104,2025-02-10,22:05:00,2,3663.36,0%
510,916,81,2025-09-12,08:06:00,2,5057.92,0%
511,424,117,2025-07-06,09:52:00,1,3049.77,10%
512,1730,117,2025-10-14,23:45:00,3,3049.77,10%
513,745,116,2025-02-19,15:00:00,2,2926.91,0%
514,728,75,2025-03-26,21:06:00,2,8912.93,10%
515,1252,51,2025-03-03,20:13:00,2,2900.11,0%
516,1689,49,2025-11-21,11:49:00,2,4669.1,0%
517,937,130,2025-03-10,08:33:00,3,14052.05,0%
518,100,142,2025-08-10,23:59:00,3,3486.4,0%
519,1600,46,2025-12-21,13:46:00,1,1649.25,0%
520,213,100,2025-12-03,18:32:00,2,1720.15,0%
521,858,64,2025-07-23,17:28:00,1,767.58,25%
522,283,106,2025-11-05,17:53:00,3,18981.59,0%
523,1122,81,2025-12-31,14:12:00,1,5057.92,0%
524,1279,75,2025-12-30,13:32:00,3,8912.93,10%
525,1724,137,2025-05-27,21:51:00,1,26608.48,0%
526,52,98,2025-03-16,09:42:00,1,15799.89,0%
527,410,69,2025-05-27,12:53:00,1,6933.23,0%
528,1415,76,2025-04-15,09:22:00,2,4346.23,0%
529,210,144,2025-04-25,20:15:00,3,1875.32,0%
530,1607,74,2025-12-21,09:59:00,2,9281.95,0%
531,1513,51,2025-04-01,10:11:00,1,2900.11,0%
532,1506,132,2025-07-13,09:27:00,2,3530.66,0%
533,1140,68,2025-03-08,13:37:00,2,5922.75,0%
534,12,85,2025-12-30,09:09:00,2,7134.79,20%
535,1223,14,2025-09-09,19:04:00,3,7298.21,10%
536,651,135,2025-04-23,10:50:00,3,4616.51,0%
537,327,107,2025-10-06,10:22:00,1,17068.08,0%
538,1810,55,2025-06-19,17:13:00,3,2744.7,40%
539,1087,122,2025-02-28,22:15:00,3,1962.27,0%
540,1257,63,2025-01-21,18:24:00,1,1626.37,0%
541,791,66,2025-01-13,19:32:00,3,5354.77,10%
542,1942,25,2025-03-27,08:40:00,1,2288.9,0%
543,432,55,2025-12-17,11:13:00,3,4574.5,0%
544,1698,112,2025-11-28,10:47:00,3,17472.78,0%
545,315,7,2025-05-09,15:58:00,2,2212.1,20%
546,835,100,2025-11-19,18:01:00,2,1376.12,20%
547,1379,31,2025-11-25,10:48:00,3,9386.66,0%
548,1200,12,2025-12-25,19:59:00,3,5486.45,0%
549,218,75,2025-12-18,10:18:00,2,9903.26,0%
550,782,102,2025-03-22,15:08:00,3,11810.33,0%
551,1137,37,2025-10-21,10:19:00,1,4197.34,0%
552,1533,89,2025-04-19,21:57:00,3,3013.1,0%
553,1744,132,2025-04-24,16:12:00,1,3530.66,0%
554,372,146,2025-01-28,22:41:00,3,5910.05,0%
555,150,75,2025-10-25,23:21:00,2,9903.26,0%
556,263,61,2025-02-05,18:31:00,2,4947.12,0%
557,673,79,2025-10-17,18:27:00,1,3095.05,0%
558,10,81,2025-05-07,21:17:00,2,5057.92,0%
559,276,85,2025-09-03,19:49:00,2,8918.49,0%
560,998,142,2025-03-31,10:53:00,2,3486.4,0%
561,1759,36,2025-02-08,08:54:00,3,2285.17,0%
562,1294,8,2025-10-25,20:49:00,3,6946.96,0%
563,436,10,2025-10-04,23:41:00,1,20096.7,0%
564,750,101,2025-04-25,17:08:00,2,4007.8,0%
565,1027,131,2025-02-16,20:23:00,3,1778.43,0%
566,22,62,2025-11-11,12:28:00,1,6672.69,0%
567,367,145,2025-09-05,09:14:00,2,7737.47,0%
568,475,17,2025-05-16,09:42:00,1,1484.07,0%
569,1061,93,2025-08-29,09:02:00,3,5522.74,20%
570,664,27,2025-12-27,16:53:00,3,4048.27,0%
571,540,149,2025-10-06,20:41:00,2,14417.22,0%
572,749,20,2025-04-25,19:52:00,2,3722.42,0%
573,998,124,2025-09-14,12:28:00,1,8358.49,0%
574,472,20,2025-09-21,16:13:00,1,3722.42,0%
575,383,41,2025-07-05,11:42:00,1,3946.64,0%
576,850,85,2025-09-04,23:13:00,3,8918.49,0%
577,331,106,2025-01-12,15:02:00,1,18981.59,0%
578,1175,42,2025-11-19,12:03:00,1,8830.02,0%
579,529,47,2025-09-22,08:56:00,3,6538.47,0%
580,1491,73,2025-04-21,23:55:00,2,4058.61,0%
581,350,57,2025-07-30,13:39:00,3,5465.56,0%
582,1047,68,2025-12-18,22:38:00,3,5922.75,0%
583,141,59,2025-07-13,20:08:00,1,2567.64,0%
584,34,52,2025-09-25,21:52:00,1,10300.34,0%
585,1241,25,2025-04-01,09:56:00,3,2288.9,0%
586,1031,31,2025-09-04,08:57:00,3,9386.66,0%
587,1330,111,2025-09-25,09:44:00,3,12572.42,0%
588,879,59,2025-07-15,11:27:00,1,2054.11,20%
589,522,123,2025-10-06,14:00:00,3,8241.16,15%
590,1523,2,2025-06-11,11:09:00,2,8357.64,0%
591,1335,150,2025-05-10,16:54:00,3,5921.0,0%
592,868,145,2025-07-07,20:48:00,1,7737.47,0%
593,847,142,2025-10-13,19:35:00,3,3486.4,0%
594,991,65,2025-10-23,20:47:00,1,1277.32,25%
595,1752,31,2025-08-17,13:06:00,1,9386.66,0%
596,1042,103,2025-10-09,09:10:00,2,6407.63,10%
597,1976,2,2025-02-16,12:30:00,3,8357.64,0%
598,892,23,2025-02-02,16:14:00,2,2938.16,0%
599,587,15,2025-03-31,22:00:00,1,14476.09,0%
600,1742,133,2025-11-03,15:39:00,1,7258.42,10%
601,1381,10,2025-01-01,10:17:00,2,20096.7,0%
602,724,102,2025-01-08,10:58:00,1,8857.75,25%
603,1126,73,2025-10-14,19:22:00,2,2435.17,40%
604,464,50,2025-07-26,08:16:00,1,5579.2,25%
605,834,130,2025-05-31,18:07:00,3,14052.05,0%
606,1960,66,2025-08-15,23:49:00,1,3569.84,40%
607,1552,87,2025-12-15,08:30:00,1,2741.27,20%
608,1639,81,2025-07-31,08:44:00,2,5057.92,0%
609,366,122,2025-12-16,14:31:00,3,1766.04,10%
610,409,61,2025-05-04,16:13:00,1,4947.12,0%
611,416,64,2025-11-13,11:07:00,1,1023.44,0%
612,1385,127,2025-01-04,09:54:00,2,1180.49,40%
613,761,81,2025-10-22,23:11:00,3,4046.34,20%
614,574,102,2025-09-27,21:30:00,3,11810.33,0%
615,67,129,2025-06-27,13:29:00,1,9097.09,0%
616,1431,133,2025-06-11,08:43:00,1,6451.93,20%
617,778,149,2025-02-21,16:11:00,3,14417.22,0%
618,539,61,2025-05-18,23:39:00,2,4947.12,0%
619,750,48,2025-09-13,21:13:00,2,10037.69,0%
620,1436,96,2025-04-03,15:52:00,2,10754.24,25%
621,1647,61,2025-03-18,08:11:00,2,3957.7,20%
622,1024,35,2025-11-19,18:50:00,2,1845.46,0%
623,615,65,2025-05-11,23:53:00,3,1703.09,0%
624,198,116,2025-06-21,16:23:00,2,2926.91,0%
625,1148,143,2025-03-04,14:36:00,3,5677.16,10%
626,1331,138,2025-05-26,23:49:00,3,5435.66,0%
627,916,21,2025-11-20,13:40:00,2,2233.42,20%
628,864,147,2025-06-12,16:38:00,3,5692.75,25%
629,810,70,2025-08-16,19:47:00,3,1888.21,0%
630,1067,116,2025-01-12,12:46:00,1,2195.18,25%
631,1356,65,2025-12-25,14:10:00,2,1703.09,0%
632,211,25,2025-08-31,09:01:00,2,2288.9,0%
633,1074,22,2025-05-15,10:41:00,2,7420.86,0%
634,634,59,2025-05-26,12:08:00,3,2567.64,0%
635,1211,117,2025-11-20,21:33:00,3,3388.63,0%
636,1649,23,2025-08-15,21:16:00,1,2938.16,0%
637,622,3,2025-01-01,12:22:00,2,1079.51,0%
638,961,137,2025-12-19,23:19:00,1,26608.48,0%
639,1569,111,2025-11-02,15:50:00,1,11315.18,10%
640,1465,100,2025-07-13,15:16:00,1,1720.15,0%
641,865,62,2025-11-10,16:18:00,3,4003.61,40%
642,385,83,2025-02-22,17:17:00,1,16900.12,0%
643,1465,113,2025-01-05,15:05:00,1,2098.07,0%
644,31,127,2025-04-22,17:50:00,2,1967.48,0%
645,761,119,2025-03-16,09:17:00,2,2971.66,0%
646,147,140,2025-05-09,08:07:00,3,3934.89,0%
647,510,99,2025-05-07,09:12:00,2,4488.18,20%
648,1506,25,2025-08-31,20:43:00,2,2288.9,0%
649,1918,83,2025-11-19,11:16:00,2,16900.12,0%
650,1308,77,2025-07-04,14:07:00,1,2463.7,0%
651,1297,112,2025-05-22,20:50:00,1,17472.78,0%
652,19,11,2025-12-20,23:44:00,3,4778.22,40%
653,318,96,2025-02-15,15:10:00,2,14338.99,0%
654,188,87,2025-07-02,11:08:00,2,3426.59,0%
655,477,82,2025-10-13,19:51:00,2,13924.86,0%
656,1502,50,2025-01-11,20:22:00,3,7438.93,0%
657,276,65,2025-01-21,22:35:00,2,1703.09,0%
658,1112,126,2025-10-18,13:34:00,2,4022.62,0%
659,663,120,2025-11-03,13:04:00,3,6064.95,10%
660,318,116,2025-06-01,16:34:00,2,2926.91,0%
661,930,1,2025-04-05,08:39:00,2,1295.46,20%
662,1590,62,2025-02-02,20:12:00,3,6005.42,10%
663,1400,128,2025-07-29,11:06:00,3,7296.01,0%
664,1350,18,2025-03-08,13:55:00,1,18817.42,0%
665,414,28,2025-09-06,14:06:00,1,9988.25,0%
666,1170,100,2025-09-27,16:03:00,2,1376.12,20%
667,453,19,2025-01-07,14:41:00,2,14534.67,0%
668,1902,21,2025-08-28,09:23:00,3,2791.78,0%
669,1523,107,2025-01-21,17:04:00,1,15361.27,10%
670,1968,133,2025-04-29,14:12:00,3,8064.91,0%
671,1346,64,2025-10-19,13:35:00,3,1023.44,0%
672,1363,110,2025-03-27,20:32:00,2,2280.52,0%
673,1347,41,2025-06-30,18:54:00,2,3157.31,20%
674,769,141,2025-05-11,19:28:00,2,3911.09,0%
675,1966,102,2025-01-18,17:38:00,1,11810.33,0%
676,1061,35,2025-01-04,17:14:00,1,1660.91,10%
677,1753,81,2025-01-12,16:58:00,3,5057.92,0%
678,1048,143,2025-10-20,12:06:00,1,6307.95,0%
679,943,92,2025-07-07,15:14:00,2,5286.85,0%
680,1662,77,2025-02-17,14:46:00,1,2463.7,0%
681,1482,84,2025-03-30,23:52:00,3,6135.26,20%
682,1440,148,2025-11-01,17:02:00,3,5934.94,0%
683,1656,148,2025-01-29,18:22:00,2,5934.94,0%
684,854,31,2025-04-27,08:40:00,3,9386.66,0%
685,784,14,2025-10-04,12:20:00,3,7298.21,10%
686,1430,57,2025-07-21,10:14:00,2,5465.56,0%
687,594,101,2025-03-09,18:05:00,2,3406.63,15%
688,1171,13,2025-10-08,10:25:00,3,6381.1,0%
689,890,34,2025-03-11,14:31:00,2,16569.34,0%
690,1336,147,2025-04-11,15:15:00,1,7590.33,0%
691,546,111,2025-12-17,10:07:00,3,11315.18,10%
692,848,109,2025-07-07,18:22:00,3,3634.45,0%
693,1343,7,2025-03-28,22:39:00,1,2073.85,25%
694,903,12,2025-04-13,19:09:00,3,5486.45,0%
695,1747,22,2025-11-14,17:00:00,2,7420.86,0%
696,1421,29,2025-06-06,08:21:00,1,3434.21,0%
697,1516,138,2025-04-19,14:34:00,3,5435.66,0%
698,1537,67,2025-11-15,12:44:00,3,2224.98,20%
699,1369,5,2025-07-12,09:16:00,1,1804.93,0%
700,124,73,2025-12-23,09:29:00,3,4058.61,0%
701,1936,3,2025-02-04,16:42:00,3,1079.51,0%
702,738,28,2025-11-29,20:14:00,2,9988.25,0%
703,1042,26,2025-09-06,10:11:00,1,2543.62,10%
704,1026,118,2025-10-15,08:02:00,1,7582.36,0%
705,1889,136,2025-06-20,13:01:00,2,6684.27,10%
706,1402,91,2025-07-01,15:32:00,2,2187.28,0%
707,1663,16,2025-07-18,08:35:00,2,5299.2,0%
708,462,39,2025-07-21,10:46:00,2,12914.06,10%
709,1067,59,2025-05-04,12:27:00,2,1925.73,25%
710,1864,85,2025-08-18,14:41:00,1,8918.49,0%
711,1073,35,2025-08-09,12:41:00,3,1845.46,0%
712,1879,41,2025-02-04,11:11:00,2,3551.98,10%
713,1720,38,2025-06-13,21:26:00,2,3909.5,0%
714,908,71,2025-03-19,11:08:00,1,9964.46,0%
715,54,69,2025-11-07,15:38:00,1,6933.23,0%
716,473,7,2025-02-10,23:08:00,3,2488.62,10%
717,1733,121,2025-12-31,13:54:00,2,8114.24,0%
718,1007,122,2025-01-17,08:59:00,2,1667.93,15%
719,1947,106,2025-04-24,14:48:00,1,18981.59,0%
720,136,46,2025-08-13,23:44:00,2,1649.25,0%
721,1776,118,2025-05-07,09:38:00,3,7582.36,0%
722,1689,98,2025-06-10,09:33:00,1,15799.89,0%
723,925,117,2025-05-06,20:47:00,1,2880.34,15%
724,1143,100,2025-09-22,09:12:00,2,1720.15,0%
725,603,14,2025-12-20,12:29:00,3,8109.12,0%
726,926,24,2025-04-03,12:25:00,2,15671.12,0%
727,663,116,2025-04-02,14:56:00,2,2926.91,0%
728,185,65,2025-06-15,13:45:00,3,1703.09,0%
729,254,24,2025-12-28,22:40:00,2,13320.45,15%
730,175,135,2025-07-16,13:24:00,3,2769.91,40%
731,780,12,2025-03-29,18:36:00,3,5486.45,0%
732,1767,39,2025-03-25,13:49:00,3,14348.96,0%
733,106,108,2025-06-07,17:46:00,2,3200.47,0%
734,592,47,2025-03-02,12:12:00,1,6538.47,0%
735,1276,65,2025-01-07,23:34:00,1,1703.09,0%
736,1246,127,2025-12-04,21:28:00,1,1967.48,0%
737,1232,2,2025-05-06,16:39:00,3,8357.64,0%
738,1142,54,2025-04-05,12:03:00,3,8628.65,0%
739,1236,77,2025-08-02,13:10:00,3,2217.33,10%
740,583,147,2025-08-22,19:59:00,1,7590.33,0%
741,191,77,2025-06-15,19:57:00,2,2463.7,0%
742,563,85,2025-09-27,21:33:00,1,8918.49,0%
743,1426,54,2025-11-19,10:30:00,3,5177.19,40%
744,1277,91,2025-11-11,23:31:00,1,1859.19,15%
745,1810,60,2025-05-29,08:07:00,1,2047.13,40%
746,953,31,2025-04-17,21:26:00,1,9386.66,0%
747,684,90,2025-10-14,14:00:00,3,7244.53,0%
748,413,73,2025-02-04,18:49:00,1,3043.96,25%
749,234,86,2025-06-24,08:53:00,1,8350.85,0%
750,398,85,2025-12-11,23:51:00,1,8026.64,10%
751,1323,35,2025-08-24,18:29:00,2,1845.46,0%
752,1901,15,2025-12-14,18:35:00,3,14476.09,0%
753,39,54,2025-10-23,19:04:00,1,8628.65,0%
754,575,8,2025-06-23,13:36:00,3,6946.96,0%
755,798,48,2025-11-01,11:55:00,2,10037.69,0%
756,1445,81,2025-05-02,17:13:00,3,5057.92,0%
757,620,45,2025-02-27,09:49:00,1,3318.96,0%
758,1871,24,2025-09-05,12:12:00,2,12536.9,20%
759,1892,124,2025-09-26,18:09:00,1,8358.49,0%
760,1684,133,2025-12-13,12:13:00,3,8064.91,0%
761,75,118,2025-07-18,11:00:00,2,7582.36,0%
762,1910,12,2025-12-18,10:21:00,2,5486.45,0%
763,1822,12,2025-02-22,17:01:00,3,5486.45,0%
764,1554,80,2025-11-24,18:12:00,1,9142.95,0%
765,587,71,2025-09-30,22:42:00,1,9964.46,0%
766,559,39,2025-03-22,16:07:00,1,14348.96,0%
767,1963,144,2025-09-21,11:13:00,3,1875.32,0%
768,718,141,2025-12-27,17:36:00,1,3911.09,0%
769,351,19,2025-06-09,18:34:00,2,14534.67,0%
770,104,34,2025-08-30,09:06:00,2,14083.94,15%
771,111,23,2025-07-20,13:45:00,3,2350.53,20%
772,1826,115,2025-11-12,18:52:00,1,4192.88,0%
773,1461,137,2025-08-27,10:52:00,3,26608.48,0%
774,960,25,2025-08-22,22:30:00,1,2288.9,0%
775,1941,58,2025-07-06,20:11:00,3,8531.09,0%
776,1879,85,2025-08-21,10:30:00,1,8026.64,10%
777,720,123,2025-08-25,17:49:00,2,9695.48,0%
778,1238,148,2026-01-01,18:35:00,3,5934.94,0%
779,146,78,2025-08-25,21:15:00,3,2816.6,40%
780,500,141,2025-09-04,18:13:00,3,3911.09,0%
781,355,20,2025-12-31,23:07:00,3,3722.42,0%
782,1221,119,2025-06-16,22:11:00,2,2971.66,0%
783,1958,104,2025-11-02,20:20:00,2,3663.36,0%
784,1321,16,2025-04-22,08:48:00,1,5299.2,0%
785,1354,39,2025-11-12,14:13:00,3,10761.72,25%
786,1797,82,2025-06-03,17:58:00,2,13924.86,0%
787,1471,89,2025-10-26,08:39:00,3,3013.1,0%
788,828,33,2025-05-31,09:23:00,3,7574.54,0%
789,1983,14,2025-01-01,19:07:00,2,8109.12,0%
790,1773,8,2025-05-01,20:40:00,2,6946.96,0%
791,1458,98,2025-07-15,14:42:00,1,11849.92,25%
792,973,36,2025-10-12,20:53:00,2,2285.17,0%
793,1721,107,2025-09-07,21:08:00,1,17068.08,0%
794,1044,109,2025-07-16,13:27:00,3,2907.56,20%
795,16,148,2025-09-13,15:45:00,3,5934.94,0%
796,552,106,2025-01-18,09:36:00,2,17083.43,10%
797,1444,95,2025-10-25,23:44:00,1,2259.37,0%
798,291,135,2025-05-24,22:33:00,1,4616.51,0%
799,1072,23,2025-08-30,10:43:00,3,2497.44,15%
800,1856,121,2025-08-04,17:18:00,1,7302.82,10%
801,73,78,2025-11-19,13:36:00,1,2816.6,40%
802,1345,75,2025-11-16,08:18:00,2,9903.26,0%
803,169,33,2025-02-27,12:42:00,2,7574.54,0%
804,758,45,2025-04-03,09:21:00,1,2987.06,10%
805,1982,38,2025-03-20,21:49:00,2,2345.7,40%
806,488,113,2025-04-18,19:03:00,3,2098.07,0%
807,542,30,2025-03-27,23:19:00,2,3454.75,0%
808,1970,136,2025-02-19,19:54:00,2,7426.97,0%
809,1251,70,2025-06-21,16:17:00,1,1888.21,0%
810,523,150,2025-08-25,15:46:00,3,4736.8,20%
811,1206,50,2025-12-13,13:20:00,3,6695.04,10%
812,22,3,2025-02-20,22:22:00,1,1079.51,0%
813,1486,73,2025-01-13,09:38:00,3,4058.61,0%
814,1831,56,2025-11-03,11:05:00,3,4006.47,0%
815,267,97,2025-02-26,16:18:00,2,15701.56,0%
816,1353,20,2025-08-21,16:49:00,2,2233.45,40%
817,1418,83,2025-02-01,20:24:00,2,16900.12,0%
818,124,67,2025-04-02,23:59:00,1,2503.11,10%
819,1250,101,2025-11-27,12:34:00,2,4007.8,0%
820,448,28,2025-08-15,11:02:00,1,9988.25,0%
821,145,147,2025-05-09,08:57:00,2,4554.2,40%
822,305,1,2025-01-20,16:09:00,3,1619.33,0%
823,676,101,2025-09-21,23:30:00,2,4007.8,0%
824,828,18,2025-10-04,15:00:00,2,18817.42,0%
825,1955,124,2025-03-04,19:21:00,3,8358.49,0%
826,621,103,2025-11-20,10:23:00,3,6051.65,15%
827,1748,88,2025-08-24,17:41:00,1,5960.76,0%
828,362,142,2025-01-21,14:19:00,3,3486.4,0%
829,799,28,2025-11-19,23:05:00,3,9988.25,0%
830,897,49,2025-01-13,15:31:00,2,4669.1,0%
831,130,139,2025-09-13,22:01:00,1,11477.84,10%
832,695,15,2025-01-22,14:51:00,3,13028.48,10%
833,1367,134,2025-12-14,12:47:00,3,9788.38,20%
834,478,19,2025-01-19,12:31:00,3,14534.67,0%
835,40,121,2025-12-26,08:11:00,3,8114.24,0%
836,103,79,2025-02-19,13:53:00,3,3095.05,0%
837,131,28,2025-09-12,15:04:00,1,9988.25,0%
838,873,87,2025-12-14,20:20:00,1,3426.59,0%
839,1999,148,2025-06-14,14:48:00,1,5934.94,0%
840,1215,45,2025-02-02,11:17:00,1,2987.06,10%
841,1552,107,2025-12-23,13:28:00,1,17068.08,0%
842,1896,149,2025-11-20,13:01:00,2,14417.22,0%
843,166,2,2025-01-04,13:59:00,1,8357.64,0%
844,1448,73,2025-08-02,23:44:00,1,4058.61,0%
845,423,37,2025-08-19,13:39:00,3,4197.34,0%
846,78,47,2025-11-10,17:22:00,2,5230.78,20%
847,10,143,2025-09-29,19:55:00,3,6307.95,0%
848,1040,57,2025-08-26,14:17:00,1,5465.56,0%
849,397,29,2025-12-17,23:31:00,1,3434.21,0%
850,328,12,2025-11-27,14:27:00,2,5486.45,0%
851,685,117,2025-01-27,13:10:00,1,3388.63,0%
852,994,132,2025-03-01,10:57:00,1,3530.66,0%
853,1478,114,2025-10-31,21:12:00,3,1151.08,0%
854,1387,84,2025-02-26,11:15:00,3,7669.08,0%
855,845,52,2025-10-27,21:09:00,1,8240.27,20%
856,1901,117,2025-04-02,12:29:00,3,3388.63,0%
857,398,92,2025-04-14,09:44:00,3,4758.17,10%
858,123,72,2025-02-26,22:26:00,1,3654.55,0%
859,1558,88,2025-06-01,13:50:00,3,5960.76,0%
860,1952,44,2025-02-14,23:55:00,1,17885.8,0%
861,1212,122,2025-08-08,15:15:00,2,1962.27,0%
862,11,107,2025-01-21,09:27:00,3,17068.08,0%
863,808,123,2025-08-20,10:35:00,1,9695.48,0%
864,1420,105,2025-03-09,19:18:00,1,4127.62,0%
865,1327,24,2025-01-09,17:10:00,3,15671.12,0%
866,941,147,2025-10-26,08:29:00,2,7590.33,0%
867,1581,36,2025-07-27,13:50:00,2,1371.1,40%
868,1284,119,2025-12-27,08:55:00,3,2971.66,0%
869,145,99,2025-06-20,17:27:00,2,3366.14,40%
870,1430,139,2025-10-22,10:39:00,2,12753.15,0%
871,1507,15,2025-09-21,19:56:00,1,14476.09,0%
872,228,99,2025-07-07,09:23:00,2,5610.23,0%
873,359,144,2025-10-15,14:08:00,2,1875.32,0%
874,489,139,2025-11-29,23:47:00,3,12753.15,0%
875,1785,54,2025-04-26,18:22:00,2,8628.65,0%
876,1032,109,2025-07-10,23:32:00,3,3634.45,0%
877,1699,32,2025-08-29,17:28:00,3,3985.11,0%
878,754,17,2025-04-07,22:05:00,1,1484.07,0%
879,801,46,2025-02-09,11:10:00,2,1484.32,10%
880,230,38,2025-03-19,08:18:00,2,2932.12,25%
881,1986,139,2025-03-09,23:22:00,2,12753.15,0%
882,910,6,2025-01-12,15:53:00,3,5814.18,0%
883,1321,86,2025-10-24,18:31:00,3,6680.68,20%
884,1364,136,2025-08-23,17:36:00,1,5941.58,20%
885,1840,79,2025-03-29,16:14:00,2,3095.05,0%
886,762,74,2025-03-17,22:10:00,3,9281.95,0%
887,1893,42,2025-12-31,13:11:00,3,8830.02,0%
888,1419,40,2025-01-22,12:28:00,2,6317.12,0%
889,758,48,2025-10-15,18:22:00,1,10037.69,0%
890,764,115,2025-10-04,13:34:00,2,4192.88,0%
891,249,7,2025-09-13,12:29:00,2,2212.1,20%
892,320,2,2025-10-07,18:41:00,3,8357.64,0%
893,606,122,2025-10-21,22:21:00,3,1471.7,25%
894,231,123,2025-03-13,11:19:00,1,9695.48,0%
895,823,57,2025-01-29,14:37:00,3,4372.45,20%
896,455,72,2025-10-03,10:32:00,2,3654.55,0%
897,399,126,2025-11-05,09:58:00,3,3620.36,10%
898,740,102,2025-08-07,19:00:00,2,11810.33,0%
899,707,90,2025-08-17,10:13:00,3,6520.08,10%
900,1819,114,2025-08-06,21:08:00,3,920.86,20%
901,1225,23,2025-03-15,14:19:00,2,2938.16,0%
902,1777,135,2025-06-21,10:59:00,3,4616.51,0%
903,1549,97,2025-02-15,08:26:00,3,15701.56,0%
904,1873,70,2025-08-25,12:12:00,1,1888.21,0%
905,1705,98,2025-05-29,09:52:00,2,15799.89,0%
906,1710,150,2025-09-10,22:14:00,1,5328.9,10%
907,1621,1,2025-05-15,23:07:00,3,1619.33,0%
908,1364,74,2025-04-02,15:01:00,1,7425.56,20%
909,1567,71,2025-09-10,10:38:00,3,9964.46,0%
910,1996,31,2025-07-11,08:54:00,2,9386.66,0%
911,334,149,2025-03-16,18:29:00,3,14417.22,0%
912,278,92,2025-07-04,19:03:00,2,5286.85,0%
913,598,136,2025-02-09,14:49:00,3,4456.18,40%
914,376,25,2025-10-06,18:52:00,3,2288.9,0%
915,1639,78,2025-05-19,19:06:00,3,4694.33,0%
916,1188,91,2025-03-15,08:08:00,3,2187.28,0%
917,1031,57,2025-10-14,11:26:00,2,5465.56,0%
918,1877,20,2025-03-01,12:59:00,1,3722.42,0%
919,983,90,2025-06-09,12:52:00,2,7244.53,0%
920,1823,134,2025-03-02,15:08:00,3,12235.47,0%
921,292,59,2025-06-07,12:13:00,1,2567.64,0%
922,161,109,2025-02-09,08:49:00,2,3634.45,0%
923,1552,111,2025-12-04,09:30:00,1,12572.42,0%
924,1861,65,2025-02-19,14:37:00,1,1703.09,0%
925,379,90,2025-05-23,19:22:00,1,7244.53,0%
926,1752,129,2025-09-16,11:52:00,3,9097.09,0%
927,1564,4,2025-09-28,14:45:00,1,6872.04,0%
928,1975,73,2025-02-20,23:23:00,3,4058.61,0%
929,1208,48,2025-12-11,13:53:00,2,8030.15,20%
930,778,109,2025-04-20,15:26:00,1,3634.45,0%
931,1560,81,2025-03-05,12:31:00,2,5057.92,0%
932,1444,74,2025-02-12,11:24:00,2,9281.95,0%
933,936,80,2025-12-18,22:14:00,3,9142.95,0%
934,835,75,2025-04-07,23:43:00,2,7922.61,20%
935,368,4,2025-08-13,10:07:00,1,5497.63,20%
936,809,103,2025-12-22,11:47:00,1,7119.59,0%
937,133,94,2025-04-12,18:12:00,3,2316.7,0%
938,1729,104,2025-08-06,16:48:00,3,3663.36,0%
939,1569,149,2025-11-26,19:30:00,3,12975.5,10%
940,1236,104,2025-05-09,15:40:00,1,2930.69,20%
941,61,26,2025-02-04,08:11:00,2,2826.24,0%
942,1239,84,2025-06-05,11:48:00,1,7669.08,0%
943,1354,134,2025-12-05,16:34:00,2,9176.6,25%
